LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL,,
2018-19,644,DeKalb County,410,DeKalb School of the Arts,Combined Test Score,2220087,49345,2897,57,1027,969,1120,,NEW SCALE
2012-13,764,Buford City,191,Buford High School,Mathematics,1295267,86622,262,262,486,520,520,,
2012-13,764,Buford City,191,Buford High School,Reading,1295267,86598,258,258,486,501,501,,
2012-13,764,Buford City,191,Buford High School,Writing,1295267,85043,255,255,365,364,364,,
2014-15,644,DeKalb County,112,Destiny Achievers Academy of Excellence,Combined,1332096,84860,5339,12,1352,1254,893,,NEW SCALE
2012-13,765,Calhoun City,3050,Calhoun High School,Mathematics,1295267,86622,208,208,486,467,467,,
2012-13,765,Calhoun City,3050,Calhoun High School,Reading,1295267,86598,205,205,486,470,470,,
2012-13,765,Calhoun City,3050,Calhoun High School,Writing,1295267,85043,199,199,365,356,356,,
2016-17,644,DeKalb County,112,Destiny Achievers Academy of Excellence,Combined Test Score,1715481,62394.33333,3856,13,1053,990,795,,NEW SCALE
2012-13,766,Carrollton City,1050,Carrollton High School,Mathematics,1295267,86622,294,294,486,490,490,,
2012-13,766,Carrollton City,1050,Carrollton High School,Reading,1295267,86598,294,294,486,486,486,,
2012-13,766,Carrollton City,1050,Carrollton High School,Writing,1295267,85043,289,289,365,371,371,,
2017-18,644,DeKalb County,112,Destiny Achievers Academy of Excellence,Combined Test Score,2136539,65795,3718.333333,5,1052,1004,,,NEW SCALE
2012-13,767,Cartersville City,2050,Cartersville High School,Mathematics,1295267,86622,234,234,486,492,492,,
2012-13,767,Cartersville City,2050,Cartersville High School,Reading,1295267,86598,234,234,486,486,486,,
2012-13,767,Cartersville City,2050,Cartersville High School,Writing,1295267,85043,230,230,365,349,349,,
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,Combined Test Score,2220087,49345,2897,1,1027,969,,,NEW SCALE
2012-13,769,Chickamauga City,211,Gordon Lee High School,Mathematics,1295267,86622,76,76,486,457,457,,
2012-13,769,Chickamauga City,211,Gordon Lee High School,Reading,1295267,86598,78,78,486,489,489,,
2012-13,769,Chickamauga City,211,Gordon Lee High School,Writing,1295267,85043,76,76,365,372,372,,
2010-11,660,Fulton County,506,Fulton Science Academy High School,Combined,1267239,84240,6818,55,1338,1445,1403,,
2012-13,771,Commerce City,112,Commerce High School,Mathematics,1295267,86622,79,79,486,489,489,,
2012-13,771,Commerce City,112,Commerce High School,Reading,1295267,86598,78,78,486,490,490,,
2012-13,771,Commerce City,112,Commerce High School,Writing,1295267,85043,78,78,365,371,371,,
2011-12,660,Fulton County,506,Fulton Science Academy High School,Combined,1284459,86367,6875,63,1342,1457,1437,,
2012-13,772,Dalton Public Schools,110,Morris Innovative High School,Mathematics,1295267,86622,294,12,486,492,378,,
2012-13,772,Dalton Public Schools,110,Morris Innovative High School,Reading,1295267,86598,293,12,486,502,405,,
2012-13,772,Dalton Public Schools,110,Morris Innovative High School,Writing,1295267,85043,287,12,365,402,407,,
2012-13,660,Fulton County,506,Fulton Science Academy High School,Combined,1295267,86088,6860,45,1337,1466,1484,,
2012-13,772,Dalton Public Schools,4050,Dalton High School,Mathematics,1295267,86622,294,282,486,492,497,,
2012-13,772,Dalton Public Schools,4050,Dalton High School,Reading,1295267,86598,293,281,486,502,506,,
2012-13,772,Dalton Public Schools,4050,Dalton High School,Writing,1295267,85043,287,275,365,402,401,,
2013-14,660,Fulton County,506,Fulton Science Academy High School,Combined,1306039,82852,6825,55,1352,1459,1459,,
2012-13,773,Decatur City,3050,Decatur High School,Mathematics,1295267,86622,294,294,486,523,523,,
2012-13,773,Decatur City,3050,Decatur High School,Reading,1295267,86598,294,294,486,537,537,,
2012-13,773,Decatur City,3050,Decatur High School,Writing,1295267,85043,289,289,365,372,372,,
2014-15,644,DeKalb County,2055,Druid Hills High School,Combined,1332096,84860,5339,316,1352,1254,1341,,
2012-13,774,Dublin City,211,Dublin High School,Mathematics,1295267,86622,100,100,486,443,443,,
2012-13,774,Dublin City,211,Dublin High School,Reading,1295267,86598,100,100,486,444,444,,
2012-13,774,Dublin City,211,Dublin High School,Writing,1295267,85043,99,99,365,344,344,,
2015-16,644,DeKalb County,2055,Druid Hills High School,Combined Test Score,,28212.33333,1600.666667,75.66666667,1084,1028,1088,,NEW SCALE
2012-13,776,Gainesville City,3050,Gainesville High School,Mathematics,1295267,86622,296,296,486,476,476,,
2012-13,776,Gainesville City,3050,Gainesville High School,Reading,1295267,86598,296,296,486,471,471,,
2012-13,776,Gainesville City,3050,Gainesville High School,Writing,1295267,85043,292,292,365,359,359,,
2010-11,776,Gainesville City,3050,Gainesville High School,Combined,1267239,84240,285,285,1338,1263,1263,,
2012-13,779,Jefferson City,174,Jefferson High School,Mathematics,1295267,86622,175,175,486,534,534,,
2012-13,779,Jefferson City,174,Jefferson High School,Reading,1295267,86598,173,173,486,517,517,,
2012-13,779,Jefferson City,174,Jefferson High School,Writing,1295267,85043,169,169,365,379,379,,
2011-12,776,Gainesville City,3050,Gainesville High School,Combined,1284459,86367,284,284,1342,1289,1289,,
2012-13,781,Marietta City,101,Marietta High School,Mathematics,1295267,86622,347,347,486,493,493,,
2012-13,781,Marietta City,101,Marietta High School,Reading,1295267,86598,349,349,486,507,507,,
2012-13,781,Marietta City,101,Marietta High School,Writing,1295267,85043,343,343,365,368,368,,
2012-13,776,Gainesville City,3050,Gainesville High School,Combined,1295267,86088,295,295,1337,1306,1306,,
2012-13,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,Mathematics,1295267,86622,11,11,486,451,451,,
2012-13,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,Reading,1295267,86598,11,11,486,466,466,,
2012-13,7820108,State Charter Schools- Mountain Education Center School,108,Mountain Education Center School,Writing,1295267,85043,11,11,365,436,436,,
2013-14,776,Gainesville City,3050,Gainesville High School,Combined,1306039,82852,292,292,1352,1286,1286,,
2012-13,7820119,State Charter Schools- Provost Academy Georgia,119,Provost Academy Georgia,Mathematics,1295267,86622,23,23,486,458,458,,
2012-13,7820119,State Charter Schools- Provost Academy Georgia,119,Provost Academy Georgia,Reading,1295267,86598,23,23,486,479,479,,
2012-13,7820119,State Charter Schools- Provost Academy Georgia,119,Provost Academy Georgia,Writing,1295267,85043,23,23,365,397,397,,
2016-17,644,DeKalb County,2055,Druid Hills High School,Combined Test Score,1715481,62394.33333,3856,189.3333333,1053,990,1034,,
2012-13,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Mathematics,1295267,86622,47,47,486,437,437,,
2012-13,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Reading,1295267,86598,48,48,486,464,464,,
2012-13,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Writing,1295267,85043,47,47,365,359,359,,
2017-18,644,DeKalb County,2055,Druid Hills High School,Combined Test Score,2136539,65795,3718.333333,194,1052,1004,1083,,NEW SCALE
2012-13,7830103,Commission Charter Schools- CCAT School,103,CCAT School,Mathematics,1295267,86622,11,11,486,490,490,,
2012-13,7830103,Commission Charter Schools- CCAT School,103,CCAT School,Reading,1295267,86598,12,12,486,503,503,,
2012-13,7830103,Commission Charter Schools- CCAT School,103,CCAT School,Writing,1295267,85043,12,12,365,305,305,,
2018-19,644,DeKalb County,2055,Druid Hills High School,Combined Test Score,2220087,49345,2897,171,1027,969,1038,,NEW SCALE
2012-13,784,Pelham City,111,Pelham High School,Mathematics,1295267,86622,41,41,486,465,465,,
2012-13,784,Pelham City,111,Pelham High School,Reading,1295267,86598,42,42,486,458,458,,
2012-13,784,Pelham City,111,Pelham High School,Writing,1295267,85043,41,41,365,380,380,,
2014-15,644,DeKalb County,5055,Dunwoody High School,Combined,1332096,84860,5339,375,1352,1254,1475,,NEW SCALE
2012-13,785,Rome City,193,Rome High School,Mathematics,1295267,86622,182,182,486,510,510,,
2012-13,785,Rome City,193,Rome High School,Reading,1295267,86598,182,182,486,515,515,,
2012-13,785,Rome City,193,Rome High School,Writing,1295267,85043,178,178,365,414,414,,
2015-16,644,DeKalb County,5055,Dunwoody High School,Combined Test Score,,28212.33333,1600.666667,123,1084,1028,1144,,NEW SCALE
2012-13,786,Social Circle City,201,Social Circle High School,Mathematics,1295267,86622,68,68,486,482,482,,
2012-13,786,Social Circle City,201,Social Circle High School,Reading,1295267,86598,69,69,486,504,504,,
2012-13,786,Social Circle City,201,Social Circle High School,Writing,1295267,85043,68,68,365,378,378,,
2010-11,644,DeKalb County,606,Gateway to College Academy,Combined,1267239,84240,5662,1,1338,1248,,,
2012-13,789,Thomasville City,4052,Thomasville High School,Mathematics,1295267,86622,135,135,486,476,476,,
2012-13,789,Thomasville City,4052,Thomasville High School,Reading,1295267,86598,136,136,486,498,498,,
2012-13,789,Thomasville City,4052,Thomasville High School,Writing,1295267,85043,131,131,365,376,376,,
2012-13,644,DeKalb County,606,Gateway to College Academy,Combined,1295267,86088,8419,5,1337,1166,,,
2012-13,791,Trion City,301,Trion High School,Mathematics,1295267,86622,45,45,486,517,517,,
2012-13,791,Trion City,301,Trion High School,Reading,1295267,86598,48,48,486,527,527,,
2012-13,791,Trion City,301,Trion High School,Writing,1295267,85043,45,45,365,408,408,,
2013-14,644,DeKalb County,606,Gateway to College Academy,Combined,1306039,82852,4797,2,1352,1256,,,
2012-13,792,Valdosta City,273,Valdosta High School,Mathematics,1295267,86622,301,301,486,443,443,,
2012-13,792,Valdosta City,273,Valdosta High School,Reading,1295267,86598,302,302,486,461,461,,
2012-13,792,Valdosta City,273,Valdosta High School,Writing,1295267,85043,299,299,365,374,374,,
2016-17,644,DeKalb County,5055,Dunwoody High School,Combined Test Score,1715481,62394.33333,3856,240,1053,990,1135,,
2012-13,793,Vidalia City,273,Vidalia Comprehensive High School,Mathematics,1295267,86622,118,118,486,471,471,,
2012-13,793,Vidalia City,273,Vidalia Comprehensive High School,Reading,1295267,86598,118,118,486,475,475,,
2012-13,793,Vidalia City,273,Vidalia Comprehensive High School,Writing,1295267,85043,117,117,365,348,348,,
2017-18,644,DeKalb County,5055,Dunwoody High School,Combined Test Score,2136539,65795,3718.333333,281,1052,1004,1134,,NEW SCALE
2012-13,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Mathematics,1295267,86622,6,6,486,,,,
2012-13,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Reading,1295267,86598,6,6,486,,,,
2012-13,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Writing,1295267,85043,6,6,365,,,,
LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL,,
2018-19,644,DeKalb County,5055,Dunwoody High School,Combined Test Score,2220087,49345,2897,163,1027,969,1088,,NEW SCALE
2013-14,601,Appling County,103,Appling County High School,Mathematics,1306039,83391,110,110,491,449,449,,
2013-14,601,Appling County,103,Appling County High School,Reading,1306039,83310,109,109,493,477,477,,
2013-14,601,Appling County,103,Appling County High School,Writing,1306039,81856,109,109,369,365,365,,
2010-11,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Combined,1267239,84240,3,3,1338,,,,
2013-14,602,Atkinson County,103,Atkinson County High School,Mathematics,1306039,83391,37,37,491,431,431,,
2013-14,602,Atkinson County,103,Atkinson County High School,Reading,1306039,83310,37,37,493,449,449,,
2013-14,602,Atkinson County,103,Atkinson County High School,Writing,1306039,81856,37,37,369,415,415,,
2011-12,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Combined,1284459,86367,4,4,1342,,,,
2013-14,603,Bacon County,302,Bacon County High School,Mathematics,1306039,83391,61,61,491,426,426,,
2013-14,603,Bacon County,302,Bacon County High School,Reading,1306039,83310,60,60,493,442,442,,
2013-14,603,Bacon County,302,Bacon County High School,Writing,1306039,81856,58,58,369,336,336,,
2012-13,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Combined,1295267,86088,6,6,1337,,,,
2013-14,604,Baker County,105,Baker County K12 School,Mathematics,1306039,83391,10,10,491,436,436,,
2013-14,604,Baker County,105,Baker County K12 School,Reading,1306039,83310,10,10,493,432,432,,
2013-14,604,Baker County,105,Baker County K12 School,Writing,1306039,81856,11,11,369,378,378,,
2013-14,7991894,State Schools- Georgia Academy for the Blind,1894,Georgia Academy for the Blind,Combined,1306039,82852,10,10,1352,916,916,,
2013-14,605,Baldwin County,189,Baldwin High School,Mathematics,1306039,83391,140,140,491,430,430,,
2013-14,605,Baldwin County,189,Baldwin High School,Reading,1306039,83310,139,139,493,452,452,,
2013-14,605,Baldwin County,189,Baldwin High School,Writing,1306039,81856,139,139,369,335,335,,
2014-15,644,DeKalb County,810,Elizabeth Andrews High School,Combined,1332096,84860,5339,12,1352,1254,1030,,
2013-14,606,Banks County,199,Banks County High School,Mathematics,1306039,83391,100,100,491,483,483,,
2013-14,606,Banks County,199,Banks County High School,Reading,1306039,83310,100,100,493,490,490,,
2013-14,606,Banks County,199,Banks County High School,Writing,1306039,81856,100,100,369,353,353,,
2015-16,644,DeKalb County,810,Elizabeth Andrews High School,Combined Test Score,,28212.33333,1600.666667,1,1084,1028,,,NEW SCALE
2013-14,607,Barrow County,101,Apalachee High School,Mathematics,1306039,83391,484,216,491,460,465,,
2013-14,607,Barrow County,101,Apalachee High School,Reading,1306039,83310,487,218,493,476,478,,
2013-14,607,Barrow County,101,Apalachee High School,Writing,1306039,81856,480,213,369,382,382,,
2016-17,644,DeKalb County,810,Elizabeth Andrews High School,Combined Test Score,1715481,62394.33333,3856,10,1053,990,890,,NEW SCALE
2013-14,607,Barrow County,113,Snodon Preparatory School,Mathematics,1306039,83391,484,4,491,460,,,
2013-14,607,Barrow County,113,Snodon Preparatory School,Reading,1306039,83310,487,4,493,476,,,
2013-14,607,Barrow County,113,Snodon Preparatory School,Writing,1306039,81856,480,4,369,382,,,
2017-18,644,DeKalb County,810,Elizabeth Andrews High School,Combined Test Score,2136539,65795,3718.333333,9,1052,1004,,,NEW SCALE
2013-14,607,Barrow County,3052,Winder-Barrow High School,Mathematics,1306039,83391,484,264,491,460,456,,
2013-14,607,Barrow County,3052,Winder-Barrow High School,Reading,1306039,83310,487,265,493,476,474,,
2013-14,607,Barrow County,3052,Winder-Barrow High School,Writing,1306039,81856,480,263,369,382,381,,
2011-12,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Combined,1284459,86367,9,9,1342,,,,
2013-14,608,Bartow County,105,Adairsville High School,Mathematics,1306039,83391,457,134,491,490,495,,
2013-14,608,Bartow County,105,Adairsville High School,Reading,1306039,83310,458,134,493,495,494,,
2013-14,608,Bartow County,105,Adairsville High School,Writing,1306039,81856,453,133,369,392,427,,
2012-13,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Combined,1295267,86088,47,47,1337,1260,1260,,
2013-14,608,Bartow County,114,Cass High School,Mathematics,1306039,83391,457,139,491,490,477,,
2013-14,608,Bartow County,114,Cass High School,Reading,1306039,83310,458,139,493,495,481,,
2013-14,608,Bartow County,114,Cass High School,Writing,1306039,81856,453,138,369,392,392,,
2013-14,7820412,State Charter Schools- Georgia Connections Academy,412,Georgia Connections Academy,Combined,1306039,82852,82,82,1352,1367,1367,,
2013-14,608,Bartow County,198,Woodland High School,Mathematics,1306039,83391,457,184,491,490,496,,
2013-14,608,Bartow County,198,Woodland High School,Reading,1306039,83310,458,185,493,495,505,,
2013-14,608,Bartow County,198,Woodland High School,Writing,1306039,81856,453,182,369,392,367,,
2018-19,644,DeKalb County,810,Elizabeth Andrews High School,Combined Test Score,2220087,49345,2897,11,1027,969,881,,
2013-14,609,Ben Hill County,291,Fitzgerald High School,Mathematics,1306039,83391,98,98,491,436,436,,
